     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/09/2015-05/15/2015,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R047,42ND STREET & GRAND CENTRAL   ,00108392,00005613,00000274,00000810,00001865,00032021,00076674,00000000,00000000,00000000,00000011,00002632,00000561,00002889,00007991,00002932,00001227,00000000,00001023,00000000,00000000,00000000,00000000,                                                                                                                               
R048,42ND STREET & 3RD AVENUE      ,00031104,00001360,00000054,00000200,00000551,00007064,00020859,00000000,00000000,00000000,00000002,00000625,00000082,00000598,00002054,00001108,00000294,00000000,00000227,00000000,00000000,00000000,00000000,                                                                                                                               
R049,51ST STREET & LEXINGTON AVE   ,00055895,00003480,00000185,00000500,00000156,00021923,00036361,00000000,00000000,00000000,00000005,00001270,00000424,00000197,00004062,00001381,00000681,00000000,00001095,00000000,00000000,00000000,00000000,                                                                                                                               
R050,59TH STREET & LEXINGTON AVE   ,00067230,00004639,00000285,00000819,00000404,00028985,00051990,00000000,00000000,00000001,00000002,00001297,00000832,00000606,00004576,00001597,00000712,00000000,00000792,00000000,00000000,00000000,00000000,                                                                                                                               
R051,59TH STREET & LEXINGTON AVE   ,00085721,00006096,00000470,00001199,00000255,00047987,00073724,00000000,00000000,00000000,00000004,00001420,00000516,00000405,00006293,00002126,00001144,00000000,00000884,00000000,00000000,00000000,00000000,                                                                                                                               
R052,WOODLAWN ROAD                 ,00011098,00000878,00000196,00000416,00000006,00011623,00007404,00000000,00000000,00000000,00000000,00000096,00000671,00000007,00000543,00000083,00000021,00000000,00000041,00000000,00000000,00000000,00000000,                                                                                                                               
R053,149TH STREET & 3RD AVENUE     ,00036966,00002261,00000607,00001078,00000022,00050489,00025042,00000000,00000000,00000000,00000000,00000236,00001565,00000011,00002964,00000104,00000137,00000000,00000159,00000000,00000001,00000000,00000000,                                                                                                                               
R054,FIFTH AVENUE & 42ND STREET    ,00030795,00001501,00000105,00000398,00000208,00012112,00022404,00000000,00000000,00000000,00000001,00000661,00000273,00000126,00001535,00000596,00000313,00000000,00000455,00000000,00000000,00000000,00000000,                                                                                                                               
R055,MAIN STREET                   ,00095424,00008952,00000803,00004914,00000052,00060756,00113388,00000000,00000000,00000000,00000010,00000839,00002373,00000047,00004027,00000792,00000410,00000000,00000878,00000000,00000000,00000000,00000000,                                                                                                                               
R056,NEVINS STREET                 ,00021379,00001718,00000283,00000515,00000035,00014807,00014709,00000000,00000000,00000000,00000000,00000148,00000487,00000047,00001445,00000270,00000175,00000000,00000165,00000000,00000000,00000000,00000000,                                                                                                                               
R057,BARCLAYS CENTER               ,00093716,00005669,00000684,00001822,00002478,00047216,00070298,00000000,00000000,00000000,00000002,00000915,00001467,00003394,00005318,00001935,00001073,00000000,00001365,00000000,00000000,00000000,00000000,                                                                                                                               
R058,BERGEN STREET                 ,00007721,00000660,00000073,00000136,00000003,00003676,00009144,00000000,00000000,00000000,00000001,00000105,00000104,00000013,00000865,00000198,00000188,00000000,00000152,00000000,00000000,00000000,00000000,                                                                                                                               
R059,GRAND ARMY PLAZA              ,00016535,00002351,00000115,00000372,00000011,00006555,00016993,00000000,00000000,00000000,00000000,00000350,00000375,00000022,00001748,00000428,00000212,00000000,00000248,00000000,00000000,00000000,00000000,                                                                                                                               
R060,EASTERN PARKWAY               ,00012751,00001482,00000131,00000331,00000011,00006701,00011865,00000000,00000000,00000000,00000000,00000181,00000300,00000012,00001191,00000212,00000234,00000000,00000250,00000000,00000000,00000000,00000000,                                                                                                                               
R061,NOSTRAND AVENUE               ,00007287,00000607,00000114,00000178,00000002,00007410,00006897,00000000,00000000,00000000,00000000,00000051,00000250,00000006,00000623,00000040,00000081,00000000,00000083,00000000,00000000,00000000,00000000,                                                                                                                               
R062,UTICA AVENUE                  ,00046838,00002878,00000818,00001294,00000022,00047210,00036987,00000000,00000000,00000000,00000000,00000390,00001223,00000037,00003619,00000180,00000279,00000000,00000220,00000000,00000000,00000000,00000000,                                                                                                                               
R063,SUTTER AVENUE                 ,00016054,00000888,00000204,00000391,00000000,00014853,00007958,00000000,00000000,00000000,00000000,00000112,00000399,00000003,00000789,00000026,00000098,00000000,00000052,00000000,00000000,00000000,00000000,                                                                                                                               
